Date,Distributor_ID,SKU_ID,Primary_Billing_Value,Secondary_Sales_Value,Inventory_Units,Inventory_Days,Credit_Outstanding,Credit_Days,Scheme_Active,Competitor_Price_Index
2025-12-02,D043,SKU66,35852.11,35673.52,472,23,215784.97,29,Yes,0.34
2025-12-02,D044,SKU08,48111.04,43632.96,673,21,258321.73,24,Yes,0.42
2025-12-02,D044,SKU50,54334.7,48057.85,471,18,256955.13,28,Yes,0.48
2025-12-02,D044,SKU53,30081.43,29203.75,243,24,329627.55,32,Yes,0.45
2025-12-02,D045,SKU24,50322.0,47012.18,578,13,126268.46,30,Yes,0.43
2025-12-02,D046,SKU36,40136.22,35176.69,452,23,224801.27,32,Yes,0.47
2025-12-02,D046,SKU38,51116.93,48875.46,338,17,267400.4,23,Yes,0.35
2025-12-02,D047,SKU40,60140.79,53606.62,543,16,298266.18,32,Yes,0.43
2025-12-02,D048,SKU01,59440.48,53159.38,344,21,169292.85,23,Yes,0.36
2025-12-02,D048,SKU15,39143.42,40872.42,588,22,281876.96,27,Yes,0.52
2025-12-02,D049,SKU60,24780.41,24915.72,703,13,506599.05,32,Yes,0.47
2025-12-02,D049,SKU30,31344.49,28855.77,803,17,411418.3,22,Yes,0.49
2025-12-02,D049,SKU38,38250.89,34031.13,433,15,369164.14,27,Yes,0.5
2025-12-02,D050,SKU51,19414.93,17948.12,361,15,247122.81,24,No,0.44
2025-12-02,D050,SKU45,27786.72,26762.79,505,25,187434.67,23,Yes,0.53
2025-12-02,D051,SKU06,35794.02,36323.63,724,12,412189.66,32,Yes,0.35
2025-12-02,D051,SKU69,34493.55,35093.89,316,21,239411.72,28,No,0.32
2025-12-02,D051,SKU24,60166.72,56800.8,380,25,381010.38,31,Yes,0.53
2025-12-02,D052,SKU08,38935.98,38444.91,653,12,304696.83,28,Yes,0.34
2025-12-02,D053,SKU09,47075.4,44399.35,449,19,168961.3,31,Yes,0.33
2025-12-02,D053,SKU33,40716.99,36138.19,716,15,210352.91,30,Yes,0.53
2025-12-02,D053,SKU50,32459.55,31541.17,689,25,194500.24,25,Yes,0.41
2025-12-02,D054,SKU53,62049.03,61120.64,594,19,430899.53,26,Yes,0.42
2025-12-02,D054,SKU23,48460.79,47249.46,730,20,312298.5,28,Yes,0.47
2025-12-02,D054,SKU49,72827.57,75244.4,386,24,532077.52,31,No,0.3
2025-12-02,D055,SKU43,59485.94,56146.67,277,22,361402.66,29,Yes,0.41
2025-12-02,D055,SKU11,43988.12,42128.16,732,13,303922.3,30,Yes,0.52
2025-12-02,D056,SKU38,70124.58,64271.6,278,24,260286.63,24,Yes,0.37
2025-12-02,D056,SKU22,64661.31,57729.71,740,14,201710.39,28,No,0.38
2025-12-02,D057,SKU58,52201.43,52941.75,643,17,311053.96,22,Yes,0.44
2025-12-02,D058,SKU03,44272.5,42752.44,704,17,215829.77,25,Yes,0.33
2025-12-02,D058,SKU59,35731.49,35990.06,301,17,168999.67,25,No,0.33
2025-12-02,D059,SKU37,48171.37,44755.11,548,24,234044.3,24,No,0.44
2025-12-02,D060,SKU64,70467.29,67015.21,719,23,352269.07,24,Yes,0.54
2025-12-02,D060,SKU18,86988.9,76754.01,719,19,309074.74,31,No,0.41
2025-12-02,D061,SKU06,36546.3,37944.25,213,16,314387.29,25,Yes,0.55
2025-12-02,D062,SKU24,49636.7,50368.59,835,18,320880.91,23,Yes,0.55
2025-12-02,D062,SKU26,53794.88,49187.21,413,16,228250.61,23,No,0.52
2025-12-02,D062,SKU45,61856.64,54304.27,581,22,422395.71,31,Yes,0.46
2025-12-02,D063,SKU46,50505.41,47829.18,691,21,310226.9,30,No,0.43
2025-12-02,D064,SKU45,33862.35,35251.37,857,15,184751.72,24,Yes,0.52
2025-12-02,D064,SKU03,38408.53,34063.51,199,21,233742.66,27,Yes,0.34
2025-12-02,D064,SKU04,59671.33,51869.26,689,14,262373.0,32,Yes,0.46
2025-12-02,D065,SKU68,72952.05,65688.95,582,13,150577.2,30,Yes,0.46
2025-12-02,D065,SKU02,51744.84,53797.13,775,20,145256.87,22,Yes,0.55
2025-12-02,D065,SKU61,43627.57,44838.2,680,12,151990.5,32,Yes,0.47
2025-12-02,D066,SKU37,42200.2,36955.37,460,23,323504.12,22,Yes,0.43
2025-12-02,D066,SKU41,29281.02,25601.12,284,17,248840.55,25,Yes,0.36
2025-12-02,D067,SKU63,35705.03,30930.75,285,24,330255.12,31,Yes,0.44
2025-12-02,D067,SKU37,30938.37,30974.99,528,14,388460.88,22,Yes,0.36
2025-12-02,D067,SKU64,34011.23,30657.03,544,25,257667.75,32,No,0.47
2025-12-02,D068,SKU09,46620.75,48129.15,716,23,510746.87,29,Yes,0.51
2025-12-02,D068,SKU27,31785.14,32776.05,343,13,520520.12,29,No,0.39
2025-12-02,D068,SKU46,25569.27,21900.71,372,12,509743.11,25,Yes,0.53
2025-12-02,D069,SKU62,39819.38,34966.08,529,20,246278.43,28,Yes,0.47
2025-12-02,D069,SKU40,34873.98,32895.25,743,19,244904.13,26,No,0.43
2025-12-02,D070,SKU32,55216.38,52812.79,386,16,291165.45,27,Yes,0.53
2025-12-02,D070,SKU59,49120.72,46970.31,246,25,331379.77,32,Yes,0.37
2025-12-02,D070,SKU58,46984.36,47634.29,351,24,499591.01,27,Yes,0.38
2025-12-02,D071,SKU47,33565.5,30465.05,601,18,263205.77,27,Yes,0.47
2025-12-02,D071,SKU65,33383.75,29459.36,732,23,259763.38,29,Yes,0.52
2025-12-02,D072,SKU25,58994.74,59990.31,456,24,221088.44,23,Yes,0.32
2025-12-02,D072,SKU56,55276.41,49070.77,270,18,264720.45,31,Yes,0.48
2025-12-02,D072,SKU67,56414.8,54958.9,403,20,314980.97,26,Yes,0.49
2025-12-02,D073,SKU02,73281.68,75505.66,533,22,264198.91,26,Yes,0.54
2025-12-02,D074,SKU29,34288.58,34003.84,627,14,188910.85,29,Yes,0.33
2025-12-02,D074,SKU05,45576.07,42977.06,249,23,393002.43,27,Yes,0.54
2025-12-02,D074,SKU53,45958.14,42338.28,688,16,391964.77,32,Yes,0.45
2025-12-02,D075,SKU36,21074.58,20264.9,281,22,236935.56,32,Yes,0.33
2025-12-02,D076,SKU32,35759.6,34547.48,337,12,353167.06,24,Yes,0.37
2025-12-02,D076,SKU69,29069.71,29142.59,631,12,264455.27,24,No,0.41
2025-12-02,D076,SKU11,37066.66,35875.9,581,17,376722.54,28,Yes,0.39
2025-12-02,D077,SKU58,51807.31,48365.35,374,22,266396.89,29,Yes,0.32
2025-12-02,D078,SKU54,49533.59,47520.42,657,24,414426.85,23,Yes,0.38
2025-12-02,D078,SKU42,45941.17,39986.9,774,17,228374.41,28,Yes,0.42
2025-12-02,D079,SKU58,36815.21,36452.24,419,13,283339.62,22,Yes,0.53
2025-12-02,D079,SKU02,39783.09,36348.34,721,20,226295.55,28,Yes,0.48
2025-12-02,D080,SKU05,51487.94,44526.39,487,24,132639.0,26,Yes,0.52
2025-12-02,D081,SKU68,32614.94,30215.23,472,23,283908.07,29,Yes,0.32
2025-12-02,D082,SKU62,31349.92,32351.35,266,19,270929.64,24,Yes,0.47
2025-12-02,D083,SKU67,61475.65,55945.2,307,24,408899.92,32,Yes,0.41
2025-12-02,D083,SKU63,38012.6,34917.38,533,22,413477.16,27,Yes,0.44
2025-12-02,D084,SKU04,49223.6,43121.79,808,16,187021.51,26,Yes,0.31
2025-12-02,D084,SKU50,54170.94,50357.78,404,24,243407.71,27,Yes,0.46
2025-12-02,D084,SKU35,49087.13,50920.77,339,15,349422.5,24,Yes,0.41
2025-12-02,D085,SKU43,42464.75,36130.09,230,17,174612.75,30,Yes,0.42
2025-12-02,D085,SKU47,28229.52,27889.87,665,24,297933.75,30,No,0.32
2025-12-02,D086,SKU58,49300.16,43397.56,252,16,258173.15,28,Yes,0.44
2025-12-02,D087,SKU32,62619.76,57468.4,694,20,446845.29,28,Yes,0.44
2025-12-02,D087,SKU55,55128.94,56243.55,829,13,387604.56,24,Yes,0.35
2025-12-02,D087,SKU19,65157.86,60045.79,268,19,472758.48,29,Yes,0.41
2025-12-02,D088,SKU21,47050.56,48107.34,335,25,271310.45,30,Yes,0.38
2025-12-02,D088,SKU04,54837.07,47157.58,420,24,272527.92,24,Yes,0.33
2025-12-02,D089,SKU26,43449.15,40664.49,316,20,188155.79,24,Yes,0.33
2025-12-02,D090,SKU56,48140.39,49216.96,549,23,471317.5,25,Yes,0.52
2025-12-02,D091,SKU37,59605.82,57478.95,512,25,397864.84,23,Yes,0.37
2025-12-02,D091,SKU60,80982.07,79082.7,750,16,231271.34,24,Yes,0.41
2025-12-02,D091,SKU21,51118.38,45174.37,807,13,359300.55,30,Yes,0.46
2025-12-02,D092,SKU13,20603.26,19933.1,781,14,297295.4,24,Yes,0.5
2025-12-02,D092,SKU62,33705.48,29961.68,551,25,426096.7,31,No,0.55
2025-12-02,D092,SKU25,32837.73,34194.35,229,13,341570.41,22,Yes,0.33
2025-12-02,D093,SKU25,47354.51,44529.65,438,22,188080.01,25,Yes,0.51
2025-12-02,D093,SKU44,61598.3,60759.0,636,21,317096.08,32,No,0.54
2025-12-02,D093,SKU55,37255.2,34512.06,736,16,328005.15,32,Yes,0.48
2025-12-02,D094,SKU22,29843.21,26292.82,447,24,295142.36,32,Yes,0.51
2025-12-02,D094,SKU09,26641.04,26859.88,646,13,270947.25,22,No,0.44
2025-12-02,D095,SKU11,42345.65,38585.85,637,19,203366.6,25,Yes,0.48
2025-12-02,D095,SKU14,38521.62,35850.0,343,17,161260.62,27,Yes,0.37
2025-12-02,D096,SKU37,53966.58,55584.28,619,14,314979.43,27,Yes,0.53
2025-12-02,D096,SKU59,47417.49,44995.74,294,17,322815.59,25,Yes,0.43
2025-12-02,D097,SKU66,40173.57,35768.17,682,15,180390.66,24,No,0.36
2025-12-02,D097,SKU44,31723.8,31648.88,491,18,211088.63,31,Yes,0.31
2025-12-02,D098,SKU15,77435.45,77460.49,583,21,164375.89,27,No,0.48
2025-12-02,D099,SKU34,33959.74,32372.91,729,20,269135.22,29,Yes,0.38
2025-12-02,D100,SKU42,69990.02,66225.27,685,12,196462.64,23,Yes,0.41
2025-12-02,D100,SKU13,68082.96,58589.81,720,19,216199.43,25,Yes,0.51
2025-12-02,D101,SKU42,26861.12,24627.6,255,12,497790.82,26,Yes,0.43
2025-12-02,D101,SKU39,32240.07,29597.08,596,16,270376.44,30,No,0.45
2025-12-02,D102,SKU42,66618.92,69176.56,655,14,400049.69,26,Yes,0.46
2025-12-02,D103,SKU60,42644.41,39004.2,580,12,486085.22,28,No,0.48
2025-12-02,D103,SKU36,26213.34,22465.67,776,15,257711.52,27,Yes,0.48
2025-12-02,D104,SKU50,68723.88,59962.33,554,20,210065.49,29,Yes,0.37
2025-12-02,D105,SKU54,80456.08,82266.36,308,14,496902.46,23,Yes,0.33
2025-12-02,D105,SKU29,86630.99,74538.85,565,20,351106.49,27,Yes,0.41
2025-12-02,D106,SKU22,56752.79,55172.21,714,18,226663.8,30,No,0.49
2025-12-02,D107,SKU43,60124.59,61210.87,337,23,207203.36,27,Yes,0.51
2025-12-02,D108,SKU29,57708.48,59091.17,623,14,270714.54,31,Yes,0.51
2025-12-02,D108,SKU53,51219.51,46484.98,336,17,164155.05,31,Yes,0.47
2025-12-02,D108,SKU37,52968.28,50776.65,610,21,285498.39,26,Yes,0.41
2025-12-02,D109,SKU19,51386.87,47250.47,723,20,300416.41,29,Yes,0.44
2025-12-02,D109,SKU18,36445.07,35727.67,534,19,440486.49,22,Yes,0.41
2025-12-02,D109,SKU70,31407.59,27848.58,332,18,457542.97,31,Yes,0.53
2025-12-02,D110,SKU60,44276.81,40368.12,214,21,365829.26,29,Yes,0.35
2025-12-02,D110,SKU62,36550.4,33482.78,809,21,264433.02,25,Yes,0.52
2025-12-02,D110,SKU22,34652.62,30678.75,777,19,350025.71,24,Yes,0.42
2025-12-02,D111,SKU28,50260.65,43380.88,523,14,296362.53,32,Yes,0.44
2025-12-02,D111,SKU11,53862.08,48928.8,790,23,273906.04,23,No,0.31
2025-12-02,D111,SKU23,46680.75,42917.97,644,17,195198.53,28,No,0.41
2025-12-02,D112,SKU10,56658.11,51217.04,430,18,246061.4,30,Yes,0.36
2025-12-02,D112,SKU35,76004.33,68890.97,688,25,274959.42,22,Yes,0.32
2025-12-02,D112,SKU26,72075.8,67091.94,671,15,242317.54,30,Yes,0.38
2025-12-02,D113,SKU42,33073.81,33232.07,680,20,369646.78,28,Yes,0.39
2025-12-02,D113,SKU09,34665.24,35743.86,394,19,195285.04,30,Yes,0.31
2025-12-02,D113,SKU56,34741.23,29929.04,607,22,298337.08,32,Yes,0.44
2025-12-02,D114,SKU29,35460.89,34335.88,451,21,223024.75,29,No,0.44
2025-12-02,D114,SKU66,40531.91,41365.53,484,16,166845.87,30,Yes,0.35
2025-12-02,D114,SKU38,29753.95,26543.96,498,24,218173.71,26,Yes,0.43
2025-12-02,D115,SKU10,37545.9,35402.31,695,17,199888.65,29,Yes,0.36
2025-12-02,D115,SKU25,40764.32,42372.28,467,16,227380.46,23,Yes,0.55
2025-12-02,D115,SKU33,42670.93,39173.83,775,18,142517.93,28,Yes,0.54
2025-12-02,D116,SKU70,57675.32,51972.87,528,12,130261.04,26,Yes,0.49
2025-12-02,D117,SKU05,31576.66,31604.21,546,19,163384.82,32,Yes,0.31
2025-12-02,D118,SKU14,25049.16,24715.3,389,15,179132.05,30,Yes,0.52
2025-12-02,D118,SKU25,28297.97,24959.24,744,23,103002.83,26,No,0.43
2025-12-02,D119,SKU61,34651.81,36181.97,781,15,412626.81,25,No,0.54
2025-12-02,D119,SKU12,29297.28,28691.4,751,15,295482.16,32,Yes,0.37
2025-12-02,D119,SKU03,29888.26,30985.17,280,18,210724.3,27,Yes,0.49
2025-12-02,D120,SKU58,32952.96,29174.97,341,12,225483.45,30,Yes,0.44
2025-12-03,D001,SKU12,28054.71,27394.87,636,22,341240.92,29,Yes,0.33
2025-12-03,D002,SKU15,40563.39,36233.41,447,17,155794.84,26,Yes,0.49
2025-12-03,D003,SKU35,48642.74,49058.16,786,15,168449.79,30,Yes,0.53
2025-12-03,D004,SKU27,25757.27,24537.47,358,18,175446.28,24,Yes,0.52
2025-12-03,D005,SKU47,64853.31,61587.45,631,24,430280.34,29,No,0.5
2025-12-03,D006,SKU68,68741.05,71519.0,503,12,212892.42,22,Yes,0.46
2025-12-03,D006,SKU12,69589.34,60203.75,315,17,167652.01,26,Yes,0.55
2025-12-03,D006,SKU47,64095.97,64230.6,767,20,175993.94,29,Yes,0.53
2025-12-03,D007,SKU62,23243.33,24178.13,707,19,163187.78,26,No,0.47
2025-12-03,D008,SKU28,30267.29,30946.8,516,14,159272.1,29,Yes,0.43
2025-12-03,D009,SKU12,60973.99,57576.13,384,12,288003.59,27,Yes,0.41
2025-12-03,D009,SKU29,62920.97,57858.85,794,22,194087.41,25,No,0.39
2025-12-03,D009,SKU58,74060.44,69648.5,614,25,214989.92,28,Yes,0.55
2025-12-03,D010,SKU19,25110.14,26278.01,588,22,229204.33,23,No,0.45
2025-12-03,D011,SKU10,47222.42,46905.82,630,17,295351.79,25,No,0.46
2025-12-03,D012,SKU38,44162.55,42315.85,425,19,357601.77,26,Yes,0.53
2025-12-03,D012,SKU48,64583.91,61919.2,505,21,330041.72,31,No,0.37
2025-12-03,D013,SKU47,38465.27,39821.0,550,23,229433.61,25,No,0.41
2025-12-03,D013,SKU33,54008.18,48059.97,319,19,169556.45,26,No,0.51
2025-12-03,D013,SKU13,44762.11,45530.29,753,23,309590.01,26,Yes,0.37
2025-12-03,D014,SKU58,54163.51,48329.8,493,17,263947.63,31,Yes,0.42
2025-12-03,D014,SKU65,59891.0,56307.08,346,19,304126.33,24,Yes,0.37
2025-12-03,D014,SKU15,44595.63,44237.09,594,18,270487.51,30,Yes,0.53
2025-12-03,D015,SKU25,36726.78,36245.16,457,24,352883.87,25,Yes,0.32
2025-12-03,D015,SKU06,30148.76,26081.56,267,20,237189.31,29,Yes,0.43
2025-12-03,D015,SKU13,21351.88,18477.53,563,13,276738.03,31,No,0.48
2025-12-03,D016,SKU63,34641.5,33542.27,729,15,409108.57,31,Yes,0.52
2025-12-03,D016,SKU50,37277.91,35437.91,388,17,423929.3,30,Yes,0.52
2025-12-03,D016,SKU32,27508.57,25499.65,391,23,425989.81,31,Yes,0.41
2025-12-03,D017,SKU20,66232.68,62504.4,598,24,430877.66,22,Yes,0.51
2025-12-03,D017,SKU55,58771.23,58262.12,752,18,251158.94,29,Yes,0.47
2025-12-03,D017,SKU68,41060.43,41250.44,751,19,226432.03,32,Yes,0.52
2025-12-03,D018,SKU26,44470.05,38487.18,213,18,274079.67,26,Yes,0.39
2025-12-03,D018,SKU53,35540.97,36618.34,403,21,175862.98,23,No,0.52
2025-12-03,D018,SKU23,48742.56,49887.53,559,23,234231.54,23,Yes,0.53
2025-12-03,D019,SKU43,49565.3,45721.48,250,19,213806.65,22,Yes,0.47
2025-12-03,D020,SKU27,37448.89,33354.11,346,24,367079.51,32,Yes,0.38
2025-12-03,D021,SKU27,27065.84,24030.34,648,17,220357.5,28,Yes,0.37
2025-12-03,D021,SKU66,40310.74,36453.28,604,18,110769.99,23,Yes,0.43
2025-12-03,D021,SKU17,34650.62,35853.71,724,14,216817.9,32,Yes,0.35
2025-12-03,D022,SKU68,36121.03,37430.23,388,20,319554.68,28,Yes,0.32
2025-12-03,D023,SKU05,49201.45,48451.03,420,25,258153.72,22,Yes,0.55
2025-12-03,D023,SKU59,59115.94,53378.13,492,19,288190.46,32,Yes,0.35
2025-12-03,D023,SKU39,50901.93,51315.32,646,20,201163.7,28,Yes,0.51
2025-12-03,D024,SKU58,40552.12,40036.45,674,17,238192.7,24,Yes,0.48
2025-12-03,D025,SKU43,32853.53,28382.21,326,12,364064.81,32,Yes,0.32
2025-12-03,D025,SKU40,31688.62,30398.91,201,15,492787.27,25,No,0.35
2025-12-03,D025,SKU11,32501.06,32323.28,239,19,425888.76,31,Yes,0.5
2025-12-03,D026,SKU22,56415.06,58133.55,503,23,282412.71,22,Yes,0.46
2025-12-03,D027,SKU31,47618.64,45274.09,784,15,280284.17,22,No,0.32
2025-12-03,D028,SKU59,42785.7,41788.2,414,25,286955.18,31,Yes,0.4
2025-12-03,D028,SKU54,51971.01,49794.64,543,15,416003.32,26,Yes,0.45
2025-12-03,D029,SKU56,67962.08,58898.57,749,15,141339.58,28,Yes,0.43
2025-12-03,D029,SKU41,72735.03,69040.57,272,20,143171.79,31,Yes,0.33
2025-12-03,D029,SKU15,60011.02,51351.65,368,22,131208.35,32,Yes,0.41
2025-12-03,D030,SKU32,64393.53,65512.73,246,17,256808.03,32,Yes,0.37
2025-12-03,D030,SKU06,38578.38,32915.52,710,17,155533.38,28,Yes,0.37
2025-12-03,D031,SKU13,45483.7,42052.5,587,14,344665.11,30,Yes,0.48
2025-12-03,D031,SKU18,51366.46,44327.96,436,16,227166.93,24,Yes,0.32
2025-12-03,D032,SKU16,31339.09,27661.28,790,18,423135.74,28,Yes,0.38
2025-12-03,D033,SKU43,28499.16,29236.27,563,15,117241.6,26,Yes,0.52
2025-12-03,D034,SKU60,34599.09,33958.81,259,19,457081.23,27,No,0.52
2025-12-03,D034,SKU44,53835.97,51418.62,417,12,305086.94,26,Yes,0.55
2025-12-03,D034,SKU11,45790.49,44494.73,229,25,322603.31,23,No,0.54
2025-12-03,D035,SKU28,33308.96,34062.99,830,15,151768.59,29,Yes,0.46
2025-12-03,D035,SKU40,50523.47,48256.3,550,16,187972.53,22,Yes,0.49
2025-12-03,D035,SKU38,50691.44,50811.21,386,23,150954.13,23,Yes,0.55
2025-12-03,D036,SKU27,37685.23,36256.87,446,23,244724.65,31,Yes,0.46
2025-12-03,D036,SKU40,31710.03,29931.45,581,15,340642.25,30,Yes,0.53
2025-12-03,D037,SKU28,34687.09,29575.02,556,19,313819.36,30,Yes,0.46
2025-12-03,D037,SKU37,36564.26,34139.57,487,16,309851.15,27,Yes,0.43
2025-12-03,D038,SKU18,58895.13,60191.03,646,13,238668.22,29,Yes,0.38
2025-12-03,D038,SKU46,51820.84,44521.63,518,15,364649.16,27,Yes,0.34
2025-12-03,D039,SKU29,52200.89,46258.45,788,25,215258.11,25,Yes,0.55
2025-12-03,D040,SKU13,39012.41,35890.86,486,20,251498.17,31,Yes,0.4
2025-12-03,D041,SKU48,41837.03,40722.81,523,14,240375.67,25,Yes,0.4
2025-12-03,D041,SKU23,45089.6,42467.53,591,21,449165.18,25,Yes,0.31
2025-12-03,D042,SKU19,38962.02,39799.75,560,16,442632.09,29,Yes,0.4
2025-12-03,D042,SKU34,40435.81,35648.7,742,19,206168.8,24,Yes,0.5
2025-12-03,D042,SKU51,27890.31,27465.63,582,14,211934.09,24,Yes,0.51
2025-12-03,D043,SKU41,38781.63,39732.3,391,20,321307.83,32,Yes,0.42
2025-12-03,D043,SKU42,30183.86,26729.04,749,12,380812.97,23,Yes,0.51
2025-12-03,D044,SKU52,56070.83,56009.02,257,24,198523.86,22,Yes,0.55
2025-12-03,D044,SKU26,32645.21,31045.34,446,13,336099.72,24,No,0.44
2025-12-03,D044,SKU29,46933.84,47570.95,698,19,260865.54,27,No,0.51
2025-12-03,D045,SKU37,40491.44,42141.62,668,22,179859.09,29,No,0.5
2025-12-03,D045,SKU07,51729.03,52374.14,830,20,248393.56,28,No,0.48
2025-12-03,D045,SKU05,60962.95,62316.83,725,23,148974.89,26,Yes,0.34
2025-12-03,D046,SKU44,35327.25,31088.93,205,20,161297.85,32,Yes,0.52
2025-12-03,D046,SKU31,35593.41,33638.6,363,13,252313.87,23,Yes,0.35
2025-12-03,D047,SKU14,58379.5,59058.08,435,21,427761.46,30,Yes,0.35
2025-12-03,D048,SKU60,49697.13,50520.08,466,24,181371.19,28,No,0.34
2025-12-03,D048,SKU27,51163.94,53159.56,618,19,210537.86,31,Yes,0.51
2025-12-03,D049,SKU59,42592.1,39549.32,466,16,485620.96,32,Yes,0.43
2025-12-03,D049,SKU41,35377.83,30392.18,288,22,387956.33,32,Yes,0.32
2025-12-03,D049,SKU33,33238.75,31981.62,270,18,500392.18,28,Yes,0.5
2025-12-03,D050,SKU19,23753.84,20491.13,245,22,259689.54,22,Yes,0.46
2025-12-03,D050,SKU50,20414.58,18033.2,276,19,202193.69,28,Yes,0.36
2025-12-03,D051,SKU67,38685.99,35178.39,878,25,297873.4,23,Yes,0.52
2025-12-03,D051,SKU33,34039.34,31503.39,224,15,308205.41,25,Yes,0.43
2025-12-03,D052,SKU24,45976.86,43890.95,785,19,197040.31,26,No,0.48
2025-12-03,D052,SKU70,45386.67,46877.07,264,22,260507.2,26,Yes,0.33
2025-12-03,D052,SKU25,45329.69,39358.2,743,22,194697.94,22,No,0.31
2025-12-03,D053,SKU66,40374.73,34631.93,216,15,105078.16,31,No,0.32
2025-12-03,D053,SKU58,41013.3,34912.02,659,13,166545.51,26,No,0.39
2025-12-03,D054,SKU09,72921.94,64210.64,796,25,287342.97,28,Yes,0.44
2025-12-03,D055,SKU42,48061.22,43148.01,550,18,307673.04,24,Yes,0.36
2025-12-03,D055,SKU32,38266.82,36826.87,274,20,251329.63,27,No,0.54
2025-12-03,D055,SKU33,52842.54,54461.13,661,15,348711.04,23,Yes,0.5
2025-12-03,D056,SKU45,72231.19,72222.28,629,24,195199.63,27,No,0.33
2025-12-03,D056,SKU12,52495.02,47347.47,474,24,203562.5,29,Yes,0.42
2025-12-03,D056,SKU05,68285.49,62117.31,484,20,224710.74,28,Yes,0.36
2025-12-03,D057,SKU58,43151.11,42892.65,826,22,277643.39,28,No,0.47
2025-12-03,D057,SKU56,58933.01,54408.4,476,24,241093.0,25,Yes,0.44
2025-12-03,D057,SKU53,53314.58,52161.15,258,16,188960.92,24,Yes,0.44
2025-12-03,D058,SKU25,37174.09,36346.04,316,23,136626.51,28,Yes,0.55
2025-12-03,D058,SKU15,52484.03,52519.48,319,13,122335.51,22,Yes,0.49
2025-12-03,D058,SKU43,41750.17,39576.57,691,17,129032.46,26,No,0.42
2025-12-03,D059,SKU43,42237.37,36450.06,402,18,169907.47,29,Yes,0.34
2025-12-03,D060,SKU21,77804.62,77638.68,575,13,356648.07,22,No,0.53
2025-12-03,D060,SKU25,63815.18,61405.6,752,13,371839.8,31,Yes,0.4
2025-12-03,D060,SKU62,69474.37,69088.56,542,25,456886.44,28,No,0.52
2025-12-03,D061,SKU34,58297.62,56330.45,597,24,200146.56,23,Yes,0.41
2025-12-03,D061,SKU36,45136.81,39319.73,839,15,345408.82,31,Yes,0.38
2025-12-03,D062,SKU49,49978.88,47582.47,578,14,243520.04,24,Yes,0.41
2025-12-03,D062,SKU70,60430.15,53166.23,484,19,280125.88,24,No,0.39
2025-12-03,D062,SKU01,46699.2,40123.6,676,16,450170.03,28,Yes,0.3
2025-12-03,D063,SKU42,63645.85,64089.3,541,16,265778.26,25,Yes,0.4
2025-12-03,D064,SKU65,39692.73,36128.69,428,19,241677.53,23,No,0.4
2025-12-03,D064,SKU34,27556.2,27629.72,191,18,291925.22,27,Yes,0.51
2025-12-03,D065,SKU49,55438.82,56871.91,555,19,135968.52,27,Yes,0.32
2025-12-03,D065,SKU05,44604.46,42120.84,313,16,205237.0,27,Yes,0.51
2025-12-03,D066,SKU01,33589.56,32848.55,394,19,258736.71,27,No,0.47
2025-12-03,D066,SKU25,22106.34,18824.91,533,17,179949.34,26,Yes,0.35
2025-12-03,D066,SKU62,33346.06,28484.16,727,21,202474.66,25,Yes,0.5
2025-12-03,D067,SKU48,22753.23,22412.19,622,17,422418.78,23,Yes,0.48
2025-12-03,D067,SKU04,34619.4,30150.87,408,21,401999.33,30,No,0.35
2025-12-03,D068,SKU30,35925.75,34811.17,222,23,378767.92,29,Yes,0.3
2025-12-03,D068,SKU68,33806.29,35042.23,394,19,326008.87,26,Yes,0.54
2025-12-03,D068,SKU22,31637.6,30021.63,264,25,414647.69,28,Yes,0.43
2025-12-03,D069,SKU34,50358.21,50013.96,541,15,226118.78,26,Yes,0.5
2025-12-03,D070,SKU12,49841.71,50920.93,611,24,450533.49,28,No,0.32
2025-12-03,D070,SKU30,60348.62,59020.94,706,21,214828.38,28,Yes,0.54
2025-12-03,D070,SKU42,40076.58,38961.8,548,20,446510.2,22,Yes,0.45
2025-12-03,D071,SKU25,29972.18,30380.48,753,21,378502.11,32,Yes,0.48
2025-12-03,D071,SKU10,32920.27,31363.65,310,24,227294.79,25,Yes,0.44
2025-12-03,D072,SKU23,35296.41,36221.25,345,22,221484.11,31,No,0.55
2025-12-03,D072,SKU16,61454.06,63623.29,601,24,314206.36,27,Yes,0.49
2025-12-03,D073,SKU60,56144.35,56939.71,308,12,325102.9,23,Yes,0.36
2025-12-03,D073,SKU42,45026.09,41358.57,702,23,308705.27,30,Yes,0.53
2025-12-03,D074,SKU36,47612.96,44624.85,769,15,232407.55,29,Yes,0.31
2025-12-03,D074,SKU14,44207.35,43287.58,605,24,392024.21,32,Yes,0.33
2025-12-03,D074,SKU18,40301.48,38137.92,719,14,328128.45,27,Yes,0.42
2025-12-03,D075,SKU40,30108.07,26095.43,318,16,366899.45,28,Yes,0.41
2025-12-03,D075,SKU34,32900.53,28048.49,296,13,183797.83,24,Yes,0.34
2025-12-03,D076,SKU68,26119.26,26166.57,641,24,441190.28,25,Yes,0.45
2025-12-03,D076,SKU43,40027.99,40131.6,593,19,237209.32,23,Yes,0.54
2025-12-03,D077,SKU62,70779.7,69473.45,615,17,411547.04,23,Yes,0.44
2025-12-03,D077,SKU70,46637.53,40026.81,327,12,454878.72,27,Yes,0.34
2025-12-03,D077,SKU51,52067.96,53044.66,365,23,412399.17,25,Yes,0.55
